market_name,home_team,away_team,player_name,line,over_price,over_agency,under_price,under_agency,match,margin
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Juraj Slafkovsky,1.5,2,Bet365,1.781,Pinnacle,Ottawa Senators v Montreal Canadiens,-6.148231330713072
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Connor McDavid,2.5,1.595,Pinnacle,2.3,Bet365,Philadelphia Flyers v Edmonton Oilers,-6.174185634455509
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Tim Stutzle,2.5,2.45,Bet365,1.53,Neds,Ottawa Senators v Montreal Canadiens,-6.175803654795242
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Robert Thomas,2.5,2.45,Bet365,1.53,Neds,St. Louis Blues v Winnipeg Jets,-6.175803654795242
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Morgan Geekie,2.5,2.45,Bet365,1.53,Neds,Boston Bruins v Anaheim Ducks,-6.175803654795242
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Brent Burns,2.5,2.45,Bet365,1.53,Neds,Toronto Maple Leafs v Carolina Hurricanes,-6.175803654795242
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Dylan Holloway,1.5,1.53,Neds,2.45,Bet365,St. Louis Blues v Winnipeg Jets,-6.175803654795242
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Ryan Donato,2.5,2,Bet365,1.78,Neds,Columbus Blue Jackets v Chicago Blackhawks,-6.17977528089888
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Tyler Bertuzzi,1.5,2,Bet365,1.78,Neds,Columbus Blue Jackets v Chicago Blackhawks,-6.17977528089888
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Brendan Gallagher,1.5,1.78,Neds,2,Bet365,Ottawa Senators v Montreal Canadiens,-6.17977528089888
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Pavel Dorofeyev,2.5,1.78,Neds,2,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.17977528089888
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Matthew Boldy,3.5,2.4,Bet365,1.55,Bet365,Detroit Red Wings v Minnesota Wild,-6.182795698924726
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Kent Johnson,1.5,1.55,Bet365,2.4,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-6.182795698924726
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Seth Jones,1.5,1.55,Bet365,2.4,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-6.182795698924726
Player Shots on Goal,Los Angeles Kings,UTA Hockey Club,Adrian Kempe,3.5,2.4,Bet365,1.55,Bet365,Los Angeles Kings v UTA Hockey Club,-6.182795698924726
Player Shots on Goal,Los Angeles Kings,UTA Hockey Club,Quinton Byfield,1.5,1.55,Bet365,2.4,Bet365,Los Angeles Kings v UTA Hockey Club,-6.182795698924726
Player Shots on Goal,Los Angeles Kings,UTA Hockey Club,Trevor Moore,2.5,2.4,Bet365,1.55,Bet365,Los Angeles Kings v UTA Hockey Club,-6.182795698924726
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Brock Boeser,1.5,1.55,Bet365,2.4,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.182795698924726
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Filip Chytil,1.5,1.55,Bet365,2.4,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.182795698924726
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Leon Draisaitl,2.5,1.55,Bet365,2.4,Bet365,Philadelphia Flyers v Edmonton Oilers,-6.182795698924726
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Jakob Chychrun,2.5,2.4,Bet365,1.55,Bet365,Pittsburgh Penguins v Washington Capitals,-6.182795698924726
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Tom Wilson,2.5,2.4,Bet365,1.55,Bet365,Pittsburgh Penguins v Washington Capitals,-6.182795698924726
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Artturi Lehkonen,2.5,2.4,Bet365,1.55,Bet365,Nashville Predators v Colorado Avalanche,-6.182795698924726
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Martin Necas,2.5,1.55,Bet365,2.4,Bet365,Nashville Predators v Colorado Avalanche,-6.182795698924726
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Steven Stamkos,1.5,1.55,Bet365,2.4,Bet365,Nashville Predators v Colorado Avalanche,-6.182795698924726
Player Shots on Goal,New Jersey Devils,Dallas Stars,Jesper Bratt,2.5,2.4,Bet365,1.55,Bet365,New Jersey Devils v Dallas Stars,-6.182795698924726
Player Shots on Goal,Florida Panthers,Seattle Kraken,Gustav Forsling,2.5,2.4,Bet365,1.55,Bet365,Florida Panthers v Seattle Kraken,-6.182795698924726
Player Shots on Goal,Florida Panthers,Seattle Kraken,Vince Dunn,1.5,1.55,Bet365,2.4,Bet365,Florida Panthers v Seattle Kraken,-6.182795698924726
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Mason McTavish,1.5,1.55,Bet365,2.4,Bet365,Boston Bruins v Anaheim Ducks,-6.182795698924726
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Pavel Zacha,1.5,1.55,Bet365,2.4,Bet365,Boston Bruins v Anaheim Ducks,-6.182795698924726
Player Shots on Goal,Boston Bruins,Anaheim Ducks,David Pastrnak,4.5,2.15,Bet365,1.675,Pinnacle,Boston Bruins v Anaheim Ducks,-6.2131204442901655
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Dylan Strome,1.5,1.675,Pinnacle,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-6.2131204442901655
Player Shots on Goal,Florida Panthers,Seattle Kraken,Sam Reinhart,2.5,1.917,Pinnacle,1.85,Neds,Florida Panthers v Seattle Kraken,-6.218894951289311
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Kent Johnson,1.5,1.549,Pinnacle,2.4,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-6.2244458790617685
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Leon Draisaitl,2.5,1.549,Pinnacle,2.4,Bet365,Philadelphia Flyers v Edmonton Oilers,-6.2244458790617685
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jake DeBrusk,1.5,1.82,Neds,1.95,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.227106227106227
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Cole Caufield,2.5,1.584,Pinnacle,2.32,Bet365,Ottawa Senators v Montreal Canadiens,-6.234761407175204
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Moritz Seider,1.5,1.57,Bet365,2.35,Bet365,Detroit Red Wings v Minnesota Wild,-6.247459005285272
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Jake Sanderson,2.5,2.35,Bet365,1.57,Bet365,Ottawa Senators v Montreal Canadiens,-6.247459005285272
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Mark Scheifele,1.5,1.57,Bet365,2.35,Bet365,St. Louis Blues v Winnipeg Jets,-6.247459005285272
Player Shots on Goal,Los Angeles Kings,UTA Hockey Club,Kevin Fiala,2.5,1.57,Bet365,2.35,Bet365,Los Angeles Kings v UTA Hockey Club,-6.247459005285272
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Mark Stone,1.5,1.57,Bet365,2.35,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.247459005285272
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Bryan Rust,2.5,2.35,Bet365,1.57,Bet365,Pittsburgh Penguins v Washington Capitals,-6.247459005285272
Player Shots on Goal,Florida Panthers,Seattle Kraken,Carter Verhaeghe,3.5,2.35,Bet365,1.57,Bet365,Florida Panthers v Seattle Kraken,-6.247459005285272
Player Shots on Goal,Florida Panthers,Seattle Kraken,Carter Verhaeghe,3.5,2.35,Bet365,1.5699999999999998,Neds,Florida Panthers v Seattle Kraken,-6.247459005285272
Player Shots on Goal,Florida Panthers,Seattle Kraken,Jared McCann,1.5,1.57,Bet365,2.35,Bet365,Florida Panthers v Seattle Kraken,-6.247459005285272
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Bobby McMann,1.5,1.57,Bet365,2.35,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-6.247459005285272
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,John Tavares,2.5,2.35,Bet365,1.57,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-6.247459005285272
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,John Tavares,2.5,2.35,Bet365,1.5699999999999998,Neds,Toronto Maple Leafs v Carolina Hurricanes,-6.247459005285272
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Moritz Seider,1.5,1.5699999999999998,Neds,2.35,Bet365,Detroit Red Wings v Minnesota Wild,-6.247459005285272
Player Shots on Goal,Florida Panthers,Seattle Kraken,Jared McCann,1.5,1.5699999999999998,Neds,2.35,Bet365,Florida Panthers v Seattle Kraken,-6.247459005285272
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Brock Boeser,1.5,1.5699999999999998,Neds,2.35,Pinnacle,Vegas Golden Knights v Vancouver Canucks,-6.247459005285272
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Mark Stone,1.5,1.5699999999999998,Neds,2.35,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.247459005285272
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Lucas Raymond,2.5,2.05,Bet365,1.74,Bet365,Detroit Red Wings v Minnesota Wild,-6.251752172694136
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Adam Fantilli,2.5,1.74,Bet365,2.05,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-6.251752172694136
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Brayden Schenn,1.5,2.05,Bet365,1.74,Bet365,St. Louis Blues v Winnipeg Jets,-6.251752172694136
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Cole Perfetti,1.5,1.74,Bet365,2.05,Bet365,St. Louis Blues v Winnipeg Jets,-6.251752172694136
Player Shots on Goal,Los Angeles Kings,UTA Hockey Club,Barrett Hayton,1.5,1.74,Bet365,2.05,Bet365,Los Angeles Kings v UTA Hockey Club,-6.251752172694136
Player Shots on Goal,Los Angeles Kings,UTA Hockey Club,Dylan Guenther,2.5,1.74,Bet365,2.05,Bet365,Los Angeles Kings v UTA Hockey Club,-6.251752172694136
Player Shots on Goal,Los Angeles Kings,UTA Hockey Club,Nick Schmaltz,1.5,1.74,Bet365,2.05,Bet365,Los Angeles Kings v UTA Hockey Club,-6.251752172694136
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Conor Garland,1.5,1.74,Bet365,2.05,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.251752172694136
Player Shots on Goal,Buffalo Sabres,New York Rangers,Jack Quinn,1.5,1.74,Bet365,2.05,Bet365,Buffalo Sabres v New York Rangers,-6.251752172694136
Player Shots on Goal,Buffalo Sabres,New York Rangers,Owen Power,1.5,1.74,Bet365,2.05,Bet365,Buffalo Sabres v New York Rangers,-6.251752172694136
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Jackson LaCombe,1.5,1.74,Bet365,2.05,Bet365,Boston Bruins v Anaheim Ducks,-6.251752172694136
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Connor Bedard,2.5,1.95,Bet365,1.819,Pinnacle,Columbus Blue Jackets v Chicago Blackhawks,-6.25731241454166
Player Shots on Goal,New Jersey Devils,Dallas Stars,Stefan Noesen,1.5,1.819,Pinnacle,1.95,Bet365,New Jersey Devils v Dallas Stars,-6.25731241454166
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jake DeBrusk,1.5,1.819,Pinnacle,1.95,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.25731241454166
Player Shots on Goal,Buffalo Sabres,New York Rangers,Alex Tuch,2.5,2.47,Pinnacle,1.52,Neds,Buffalo Sabres v New York Rangers,-6.275303643724706
Player Shots on Goal,New Jersey Devils,Dallas Stars,Mason Marchment,1.5,1.704,Pinnacle,2.1,Bet365,New Jersey Devils v Dallas Stars,-6.30449362843728
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Mike Matheson,1.5,1.704,Pinnacle,2.1,Bet365,Ottawa Senators v Montreal Canadiens,-6.30449362843728
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Pierre-Luc Dubois,1.5,1.704,Pinnacle,2.1,Bet365,Pittsburgh Penguins v Washington Capitals,-6.30449362843728
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Vladimir Tarasenko,1.5,1.71,Bet365,2.09,Pinnacle,Detroit Red Wings v Minnesota Wild,-6.326422115895802
Player Shots on Goal,New Jersey Devils,Dallas Stars,Dougie Hamilton,2.5,2.09,Pinnacle,1.71,Bet365,New Jersey Devils v Dallas Stars,-6.326422115895802
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Bobby McMann,1.5,1.568,Pinnacle,2.35,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-6.328701693443328
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Drake Batherson,2.5,2.3,Bet365,1.591,Pinnacle,Ottawa Senators v Montreal Canadiens,-6.331812095209477
Player Shots on Goal,Buffalo Sabres,New York Rangers,JJ Peterka,2.5,2.3,Bet365,1.591,Pinnacle,Buffalo Sabres v New York Rangers,-6.331812095209477
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,John Carlson,1.5,1.591,Pinnacle,2.3,Bet365,Pittsburgh Penguins v Washington Capitals,-6.331812095209477
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Tyler Bertuzzi,1.5,2,Bet365,1.775,Pinnacle,Columbus Blue Jackets v Chicago Blackhawks,-6.338028169014098
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Troy Terry,1.5,1.526,Pinnacle,2.45,Bet365,Boston Bruins v Anaheim Ducks,-6.347126006365844
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Troy Terry,1.5,1.55,Neds,2.39,Pinnacle,Boston Bruins v Anaheim Ducks,-6.357133216358468
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jack Eichel,2.5,1.55,Neds,2.39,Pinnacle,Vegas Golden Knights v Vancouver Canucks,-6.357133216358468
Player Shots on Goal,Buffalo Sabres,New York Rangers,Artemi Panarin,3.5,2.39,Pinnacle,1.55,Neds,Buffalo Sabres v New York Rangers,-6.357133216358468
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Thomas Chabot,2.5,2.39,Pinnacle,1.55,Neds,Ottawa Senators v Montreal Canadiens,-6.357133216358468
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Pavel Buchnevich,1.5,1.62,Neds,2.24,Pinnacle,St. Louis Blues v Winnipeg Jets,-6.37125220458552
Player Shots on Goal,Boston Bruins,Anaheim Ducks,David Pastrnak,4.5,2.15,Bet365,1.67,Neds,Boston Bruins v Anaheim Ducks,-6.3918674279348275
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Dylan Strome,1.5,1.67,Neds,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-6.3918674279348275
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Brady Tkachuk,3.5,1.58,Bet365,2.32,Bet365,Ottawa Senators v Montreal Canadiens,-6.3945875163683885
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Cole Caufield,2.5,1.58,Bet365,2.32,Bet365,Ottawa Senators v Montreal Canadiens,-6.3945875163683885
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Alex Pietrangelo,1.5,1.58,Bet365,2.32,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.3945875163683885
Player Shots on Goal,Buffalo Sabres,New York Rangers,Rasmus Dahlin,2.5,2.32,Bet365,1.58,Bet365,Buffalo Sabres v New York Rangers,-6.3945875163683885
Player Shots on Goal,Buffalo Sabres,New York Rangers,Tage Thompson,2.5,1.58,Bet365,2.32,Bet365,Buffalo Sabres v New York Rangers,-6.3945875163683885
Player Shots on Goal,New Jersey Devils,Dallas Stars,Nico Hischier,2.5,2.32,Bet365,1.58,Bet365,New Jersey Devils v Dallas Stars,-6.3945875163683885
Player Shots on Goal,New Jersey Devils,Dallas Stars,Roope Hintz,1.5,1.58,Bet365,2.32,Bet365,New Jersey Devils v Dallas Stars,-6.3945875163683885
Player Shots on Goal,Florida Panthers,Seattle Kraken,Sam Reinhart,2.5,1.86,Bet365,1.9,Pinnacle,Florida Panthers v Seattle Kraken,-6.3950198075834574
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Leon Draisaitl,2.5,1.5699999999999998,Neds,2.34,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-6.429310250966314
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Seth Jarvis,2.5,2.34,Pinnacle,1.5699999999999998,Neds,Toronto Maple Leafs v Carolina Hurricanes,-6.429310250966314
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Nikolaj Ehlers,2.5,1.95,Bet365,1.813,Pinnacle,St. Louis Blues v Winnipeg Jets,-6.439249296392147
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Taylor Hall,1.5,1.95,Bet365,1.813,Pinnacle,Toronto Maple Leafs v Carolina Hurricanes,-6.439249296392147
Player Shots on Goal,New Jersey Devils,Dallas Stars,Jack Hughes,3.5,2.1,Bet365,1.7,Neds,New Jersey Devils v Dallas Stars,-6.442577030812324
Player Shots on Goal,Florida Panthers,Seattle Kraken,Aleksander Barkov,2.5,2.1,Bet365,1.7,Neds,Florida Panthers v Seattle Kraken,-6.442577030812324
Player Shots on Goal,New Jersey Devils,Dallas Stars,Mason Marchment,1.5,1.7,Neds,2.1,Bet365,New Jersey Devils v Dallas Stars,-6.442577030812324
Player Shots on Goal,New Jersey Devils,Dallas Stars,Matt Duchene,1.5,1.7,Neds,2.1,Bet365,New Jersey Devils v Dallas Stars,-6.442577030812324
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Mike Matheson,1.5,1.7,Neds,2.1,Bet365,Ottawa Senators v Montreal Canadiens,-6.442577030812324
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Ryan Nugent-Hopkins,1.5,1.7,Neds,2.1,Bet365,Philadelphia Flyers v Edmonton Oilers,-6.442577030812324
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Michael Bunting,1.5,1.7,Neds,2.1,Pinnacle,Pittsburgh Penguins v Washington Capitals,-6.442577030812324
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Pierre-Luc Dubois,1.5,1.7,Neds,2.1,Bet365,Pittsburgh Penguins v Washington Capitals,-6.442577030812324
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Jackson Blake,1.5,1.7,Neds,2.1,Pinnacle,Toronto Maple Leafs v Carolina Hurricanes,-6.442577030812324
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Mikko Rantanen,2.5,1.7,Neds,2.1,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-6.442577030812324
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Claude Giroux,1.5,1.588,Pinnacle,2.3,Bet365,Ottawa Senators v Montreal Canadiens,-6.450553061000974
Player Shots on Goal,Buffalo Sabres,New York Rangers,Rasmus Dahlin,2.5,2.32,Bet365,1.578,Pinnacle,Buffalo Sabres v New York Rangers,-6.474804422883618
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Brady Tkachuk,3.5,1.578,Pinnacle,2.32,Bet365,Ottawa Senators v Montreal Canadiens,-6.474804422883618
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Alex Pietrangelo,1.5,1.578,Pinnacle,2.32,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.474804422883618
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Tom Wilson,2.5,2.4,Bet365,1.543,Pinnacle,Pittsburgh Penguins v Washington Capitals,-6.475480665370492
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Mason McTavish,1.5,1.543,Pinnacle,2.4,Bet365,Boston Bruins v Anaheim Ducks,-6.475480665370492
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Seth Jones,1.5,1.543,Pinnacle,2.4,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-6.475480665370492
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Brock Boeser,1.5,1.543,Pinnacle,2.4,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.475480665370492
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Thomas Chabot,2.5,2.45,Bet365,1.523,Pinnacle,Ottawa Senators v Montreal Canadiens,-6.476208342824985
Player Shots on Goal,Buffalo Sabres,New York Rangers,Artemi Panarin,3.5,2.45,Bet365,1.523,Pinnacle,Buffalo Sabres v New York Rangers,-6.476208342824985
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jack Eichel,2.5,1.523,Pinnacle,2.45,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.476208342824985
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Conor Garland,1.5,1.74,Bet365,2.04,Pinnacle,Vegas Golden Knights v Vancouver Canucks,-6.490872210953347
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Jake Sanderson,2.5,2.35,Bet365,1.564,Pinnacle,Ottawa Senators v Montreal Canadiens,-6.491810415192911
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Mark Scheifele,1.5,1.564,Pinnacle,2.35,Bet365,St. Louis Blues v Winnipeg Jets,-6.491810415192911
Player Shots on Goal,Florida Panthers,Seattle Kraken,Aaron Ekblad,1.5,1.5,Bet365,2.51,Pinnacle,Florida Panthers v Seattle Kraken,-6.507304116865864
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Travis Konecny,1.5,1.5,Neds,2.51,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-6.507304116865864
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Morgan Geekie,2.5,2.43,Pinnacle,1.53,Neds,Boston Bruins v Anaheim Ducks,-6.511740498668606
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Robert Thomas,2.5,2.43,Pinnacle,1.53,Neds,St. Louis Blues v Winnipeg Jets,-6.511740498668606
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Ryan Donato,2.5,2,Bet365,1.769,Pinnacle,Columbus Blue Jackets v Chicago Blackhawks,-6.529112492933864
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Brendan Gallagher,1.5,1.769,Pinnacle,2,Bet365,Ottawa Senators v Montreal Canadiens,-6.529112492933864
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Elias Pettersson,1.5,1.769,Pinnacle,2,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.529112492933864
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Pavel Dorofeyev,2.5,1.769,Pinnacle,2,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.529112492933864
Player Shots on Goal,Buffalo Sabres,New York Rangers,Vincent Trocheck,2.5,2.38,Pinnacle,1.55,Neds,Buffalo Sabres v New York Rangers,-6.532935754947133
Player Shots on Goal,New Jersey Devils,Dallas Stars,Jesper Bratt,2.5,2.38,Pinnacle,1.55,Bet365,New Jersey Devils v Dallas Stars,-6.532935754947133
Player Shots on Goal,New Jersey Devils,Dallas Stars,Wyatt Johnston,2.5,1.961,Pinnacle,1.8,Bet365,New Jersey Devils v Dallas Stars,-6.549946172587684
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Scott Laughton,1.5,1.71,Bet365,2.08,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-6.556455240665748
Player Shots on Goal,New Jersey Devils,Dallas Stars,Jason Robertson,2.5,1.854,Pinnacle,1.9,Bet365,New Jersey Devils v Dallas Stars,-6.569011525577695
Player Shots on Goal,Los Angeles Kings,Utah Hockey Club,Kevin Fiala,2.5,1.58,Neds,2.31,Pinnacle,Los Angeles Kings v Utah Hockey Club,-6.581182530549601
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Bryan Rust,2.5,2.31,Pinnacle,1.58,Neds,Pittsburgh Penguins v Washington Capitals,-6.581182530549601
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Adam Fantilli,2.5,1.73,Neds,2.05,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-6.583956012970549
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Conor Garland,1.5,1.73,Neds,2.05,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.583956012970549
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Jakob Chychrun,2.5,2.4,Bet365,1.54,Pinnacle,Pittsburgh Penguins v Washington Capitals,-6.6017316017316086
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Artturi Lehkonen,2.5,2.4,Bet365,1.54,Pinnacle,Nashville Predators v Colorado Avalanche,-6.6017316017316086
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Thomas Chabot,2.5,2.45,Bet365,1.52,Bet365,Ottawa Senators v Montreal Canadiens,-6.605800214822777
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Tim Stutzle,2.5,2.45,Bet365,1.52,Bet365,Ottawa Senators v Montreal Canadiens,-6.605800214822777
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Dylan Holloway,1.5,1.52,Bet365,2.45,Bet365,St. Louis Blues v Winnipeg Jets,-6.605800214822777
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Robert Thomas,2.5,2.45,Bet365,1.52,Bet365,St. Louis Blues v Winnipeg Jets,-6.605800214822777
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jack Eichel,2.5,1.52,Bet365,2.45,Bet365,Vegas Golden Knights v Vancouver Canucks,-6.605800214822777
Player Shots on Goal,Buffalo Sabres,New York Rangers,Artemi Panarin,3.5,2.45,Bet365,1.52,Bet365,Buffalo Sabres v New York Rangers,-6.605800214822777
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Morgan Geekie,2.5,2.45,Bet365,1.52,Bet365,Boston Bruins v Anaheim Ducks,-6.605800214822777
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Troy Terry,1.5,1.52,Bet365,2.45,Bet365,Boston Bruins v Anaheim Ducks,-6.605800214822777
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Brent Burns,2.5,2.45,Bet365,1.52,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-6.605800214822777
Player Shots on Goal,Buffalo Sabres,New York Rangers,Adam Fox,1.5,1.67,Neds,2.14,Pinnacle,Buffalo Sabres v New York Rangers,-6.609211483574917
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Zach Werenski,3.5,2.14,Pinnacle,1.67,Neds,Columbus Blue Jackets v Chicago Blackhawks,-6.609211483574917
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Alex Ovechkin,3.5,2.14,Pinnacle,1.67,Neds,Pittsburgh Penguins v Washington Capitals,-6.609211483574917
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Rickard Rakell,2.5,2.14,Pinnacle,1.67,Neds,Pittsburgh Penguins v Washington Capitals,-6.609211483574917
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Tomas Hertl,2.5,2.14,Pinnacle,1.67,Neds,Vegas Golden Knights v Vancouver Canucks,-6.609211483574917
