id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1603975354,Under,65,4724094475,1.806,0.5,Vince Dunn (Points),Seattle Kraken,Calgary Flames
1603975341,Over,64,4724086899,1.99,0.5,Blake Coleman (Points),Seattle Kraken,Calgary Flames
1603975342,Under,65,4724086900,1.757,0.5,Blake Coleman (Points),Seattle Kraken,Calgary Flames
1603975329,Over,64,4724086891,2.2,0.5,MacKenzie Weegar (Points),Seattle Kraken,Calgary Flames
1603975330,Under,65,4724086892,1.621,0.5,MacKenzie Weegar (Points),Seattle Kraken,Calgary Flames
1603975386,Over,64,4724086937,1.97,0.5,Kaapo Kakko (Points),Seattle Kraken,Calgary Flames
1603975387,Under,65,4724086938,1.769,0.5,Kaapo Kakko (Points),Seattle Kraken,Calgary Flames
1603975392,Over,64,4724295701,2.55,0.5,Joel Farabee (Points),Seattle Kraken,Calgary Flames
1603975393,Under,65,4724295702,1.454,0.5,Joel Farabee (Points),Seattle Kraken,Calgary Flames
1603975374,Over,64,4724295995,2.31,0.5,Morgan Frost (Points),Seattle Kraken,Calgary Flames
1603975375,Under,65,4724295996,1.555,0.5,Morgan Frost (Points),Seattle Kraken,Calgary Flames
1603975365,Over,64,4724086913,2.25,0.5,Brandon Montour (Points),Seattle Kraken,Calgary Flames
1603975366,Under,65,4724086914,1.591,0.5,Brandon Montour (Points),Seattle Kraken,Calgary Flames
1603975416,Over,64,4724086957,2.04,0.5,Matt Coronato (Points),Seattle Kraken,Calgary Flames
1603975417,Under,65,4724086958,1.724,0.5,Matt Coronato (Points),Seattle Kraken,Calgary Flames
1603975404,Over,64,4724086949,1.854,0.5,Matty Beniers (Points),Seattle Kraken,Calgary Flames
1603975405,Under,65,4724086950,1.877,0.5,Matty Beniers (Points),Seattle Kraken,Calgary Flames
1603975425,Over,64,4724086963,2.36,0.5,Shane Wright (Points),Seattle Kraken,Calgary Flames
1603975426,Under,65,4724086964,1.537,0.5,Shane Wright (Points),Seattle Kraken,Calgary Flames
1603975260,Over,64,4724086837,1.671,0.5,Nazem Kadri (Points),Seattle Kraken,Calgary Flames
1603975261,Under,65,4724086838,2.12,0.5,Nazem Kadri (Points),Seattle Kraken,Calgary Flames
1603975248,Over,64,4724086829,2.48,0.5,Mikael Backlund (Points),Seattle Kraken,Calgary Flames
1603975249,Under,65,4724086830,1.487,0.5,Mikael Backlund (Points),Seattle Kraken,Calgary Flames
1603975290,Over,64,4724086863,1.84,0.5,Chandler Stephenson (Points),Seattle Kraken,Calgary Flames
1603975291,Under,65,4724086864,1.892,0.5,Chandler Stephenson (Points),Seattle Kraken,Calgary Flames
1603975281,Over,64,4724086853,1.806,0.5,Jonathan Huberdeau (Points),Seattle Kraken,Calgary Flames
1603975282,Under,65,4724086854,1.917,0.5,Jonathan Huberdeau (Points),Seattle Kraken,Calgary Flames
1603975272,Over,64,4724086845,1.719,0.5,Jaden Schwartz (Points),Seattle Kraken,Calgary Flames
1603975273,Under,65,4724086846,2.04,0.5,Jaden Schwartz (Points),Seattle Kraken,Calgary Flames
1603989193,Over,64,4724086885,2.74,0.5,Rasmus Andersson (Points),Seattle Kraken,Calgary Flames
1603989194,Under,65,4724086886,1.401,0.5,Rasmus Andersson (Points),Seattle Kraken,Calgary Flames
1603992645,Over,64,4724086931,2.33,0.5,Yegor Sharangovich (Points),Seattle Kraken,Calgary Flames
1603992646,Under,65,4724086932,1.552,0.5,Yegor Sharangovich (Points),Seattle Kraken,Calgary Flames
1603993739,Over,64,4724148134,2.44,0.5,Eeli Tolvanen (Points),Seattle Kraken,Calgary Flames
1603993740,Under,65,4724148135,1.502,0.5,Eeli Tolvanen (Points),Seattle Kraken,Calgary Flames
